
<14271>,14271,מנורה מבטחים תגמולים משולב סחיר,תגמולים ואישית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,מתמחים באפיקי השקעה סחירים,משולב סחיר,6.02,0.65,7.45,,,,,812.57,0.1349,1907.65,0.3166,0.03,0,2682.23,0.4452,0,0,0,0,627.7,0.1042,1.6,0.0003,-6.98,-0.0012,6026.73,1.0003,-1.93,-0.0003,5639.43,0.936,385.38,0.064,2749.21,0.4567,74.24,0.0123,607.39,0.1009,01/01/2023,maslulend
<14272>,14272,מנורה מבטחים תגמולים עוקב מדדים גמיש,תגמולים ואישית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,294.77,0.54,9.4,,,,,0,0,105749.24,0.3588,0,0,133244.36,0.452,0,0,0,0,11841.83,0.0402,43997.29,0.1493,-67.25,-0.0002,294832.72,1.0002,-67.25,-0.0002,292747.29,0.9932,2018.18,0.0068,143345,0.4863,108608.09,0.3685,86773.9,0.2944,01/01/2023,maslulend
<14279>,14279,אנליסט גמל עוקב מדדים - גמיש,תגמולים ואישית לפיצויים,אנליסט קופות גמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,132.51,0.43,19.47,,,,,41521.07,0.3133,0,0,0,0,84972.24,0.6412,0,0,0,0,7698.65,0.0581,0,0,-1677.02,-0.0127,132559.47,1.0003,-44.53,-0.0003,36206.18,0.2732,96308.76,0.7268,131967.94,0.9959,173489.02,1.3093,130971.68,0.9884,01/01/2023,maslulend
<14281>,14281,הפניקס גמל מסלול משולב סחיר,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,משולב סחיר,24.08,0.52,10.2,,,,,4499.1,0.1869,7051.77,0.2929,205.85,0.0085,6257.04,0.2599,-87.96,-0.0037,0.01,0,5486.54,0.2279,647.77,0.0269,17.82,0.0007,23768.22,0.9871,309.71,0.0129,16481.51,0.6845,7596.43,0.3155,10993.84,0.4566,11196.24,0.465,4582.89,0.1903,01/01/2023,maslulend
<14292>,14292,ילין לפידות קופת גמל מסלול משולב סחיר,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,מתמחים באפיקי השקעה סחירים,משולב סחיר,50.64,0.59,8.62,,,,,5062.74,0.1,14540.09,0.2871,100.35,0.002,28207.27,0.557,0,0,0,0,2296.89,0.0454,0,0,432.11,0.0085,50476.59,0.9968,162.85,0.0032,49219.81,0.972,1419.63,0.028,28279.56,0.5584,2153.67,0.0425,3082.53,0.0609,01/01/2023,maslulend
<14293>,14293,ילין לפידות קופת גמל מסלול עוקב מדדים גמיש,תגמולים ואישית לפיצויים,ילין לפידות ניהול קופות גמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,842.85,0.59,12.13,,,,,139923.39,0.166,547288.38,0.6493,0,0,28898.5,0.0343,-3596.08,-0.0043,0,0,129553.21,0.1537,0,0,786.37,0.0009,823771.57,0.9774,19082.21,0.0226,285835.45,0.3391,557018.32,0.6609,399125.75,0.4735,702497.22,0.8335,671560.98,0.7968,01/01/2023,maslulend
<14331>,14331,אינפיניטי גמל משולב סחיר,תגמולים ואישית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,מתמחים באפיקי השקעה סחירים,משולב סחיר,0.77,0,,,,,,0,0,0,0,0,0,217.35,0.284,0,0,0,0,548.07,0.7161,0,0,-0.05,-0.0001,765.42,1.0001,-0.05,-0.0001,765.37,1,0,0,217.35,0.2823,0,0,0,0,01/01/2023,maslulend
<14332>,14332,אינפיניטי גמל עוקב מדדים גמיש,תגמולים ואישית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,2.6,0,,,,,,0,0,1113.44,0.4277,0,0,1131.08,0.4345,0,0,0,0,359.68,0.1382,0,0,-1.03,-0.0004,2604.2,1.0004,-1.03,-0.0004,2372.24,0.9113,230.93,0.0887,1131.08,0.435,856.77,0.3295,502.95,0.1934,01/01/2023,maslulend
<14342>,14342,אלפא מור תגמולים - משולב סחיר,תגמולים ואישית לפיצויים,מור גמל ופנסיה בע"מ,מתמחים באפיקי השקעה סחירים,משולב סחיר,458.28,0.67,10.33,,,,,144350.63,0.315,188813.97,0.412,528.52,0.0012,57189.07,0.1248,0,0,0,0,41672.28,0.0909,23948.83,0.0523,1779.84,0.0039,455974.78,0.995,2308.36,0.005,344183.42,0.751,114099.72,0.249,197295.43,0.4305,206478.25,0.4506,134000.93,0.2924,01/01/2023,maslulend
<14351>,14351,מנורה מבטחים תגמולים קיימות,תגמולים ואישית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,קיימות,קיימות,0.62,0.37,2.65,,,,,151.14,0.2439,0,0,0,0,450.07,0.7262,0,0,0,0,17.28,0.0279,0,0,1.27,0.0021,618.47,0.9979,1.29,0.0021,195.48,0.3154,424.28,0.6846,452.51,0.7299,456.43,0.7362,456.75,0.7367,01/01/2023,maslulend
<14353>,14353,אלטשולר שחם גמל משולב סחיר,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,מתמחים באפיקי השקעה סחירים,משולב סחיר,610.79,0.53,11.38,,,,,346561.03,0.5674,26964.34,0.0441,0,0,102198.99,0.1673,0,0,0,0,118655.76,0.1943,16676.48,0.0273,-268.31,-0.0004,608704.04,0.9966,2084.25,0.0034,522596.09,0.8556,88192.2,0.1444,316344.61,0.5179,344330.4,0.5637,142945.93,0.234,01/01/2023,maslulend
<14354>,14354,אלטשולר שחם גמל עוקב מדדים- גמיש,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,209.63,0.67,11.58,,,,,0,0,81916.73,0.3908,0,0,92413.9,0.4408,0,0,0,0,35334.71,0.1686,0,0,-38.51,-0.0002,209272.58,0.9983,354.25,0.0017,130195.09,0.6211,79431.74,0.3789,103523.2,0.4938,51114.51,0.2438,41102.39,0.1961,01/01/2023,maslulend
<14394>,14394,אלפא מור תגמולים - עוקב מדדים גמיש,תגמולים ואישית לפיצויים,מור גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,123.52,0.65,8.44,,,,,16519.58,0.1337,54682.66,0.4427,0,0,21463.86,0.1738,0,0,0,0,11144.78,0.0902,19657.76,0.1591,54.16,0.0004,123468.64,0.9996,54.16,0.0004,74436.2,0.6026,49086.6,0.3974,52846.74,0.4278,107529.39,0.8705,116426.35,0.9426,01/01/2023,maslulend
<14481>,14481,אלפא מור תגמולים - אשראי ואג"ח,תגמולים ואישית לפיצויים,מור גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,308.81,,9.86,,,,,38120.27,0.1234,203716.12,0.6597,27887.3,0.0903,3974.56,0.0129,0,0,6591.29,0.0213,22456.6,0.0727,1552.73,0.005,4513.88,0.0146,269839.96,0.8738,38972.79,0.1262,283522.87,0.9181,25289.88,0.0819,3974.56,0.0129,20562.68,0.0666,23685.33,0.0767,18/06/2023,maslulend
<14482>,14482,מור גמל להשקעה - אשראי ואג"ח ,קופת גמל להשקעה,מור גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,67.52,,9.43,,,,,8308.41,0.123,46774.21,0.6927,5418.47,0.0802,1068.85,0.0158,0,0,1455.16,0.0216,2967.83,0.044,518.87,0.0077,1010.91,0.015,59639,0.8832,7883.71,0.1168,61840.06,0.9158,5682.65,0.0842,1068.85,0.0158,4729.13,0.07,5327.04,0.0789,18/06/2023,maslulend
<14483>,14483,מור השתלמות - אשראי ואג"ח ,קרנות השתלמות,מור גמל ופנסיה בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,184.15,,9.67,,,,,22530.46,0.1223,126116.98,0.6849,13752.5,0.0747,2623.2,0.0142,0,0,4079.33,0.0222,10269.53,0.0558,1008.64,0.0055,3767.35,0.0205,162384.4,0.8818,21763.59,0.1182,167709.19,0.9107,16438.8,0.0893,2623.2,0.0142,13697.32,0.0744,14593.45,0.0792,18/06/2023,maslulend
<14657>,14657,ילין לפידות קרן השתלמות מסלול עוקב מדדים גמיש,קרנות השתלמות,ילין לפידות ניהול קופות גמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,534.96,,11.99,,,,,85401.93,0.1596,337808.01,0.6315,0,0,20058.46,0.0375,1131.26,0.0021,0,0,89649.8,0.1676,0,0,910.43,0.0017,517074.77,0.9666,17885.12,0.0334,180317.06,0.3371,354642.82,0.6629,252278.86,0.4716,447828.48,0.8371,424068.34,0.7927,26/03/2023,maslulend
<14658>,14658,ילין לפידות קופת גמל להשקעה מסלול עוקב מדדים גמיש,קופת גמל להשקעה,ילין לפידות ניהול קופות גמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,119.04,,11.64,,,,,18458.05,0.1551,72498.91,0.609,0,0,3902.78,0.0328,1801.06,0.0151,0,0,22242.05,0.1868,0,0,137.19,0.0012,114147.2,0.9589,4892.83,0.0411,39203.97,0.3293,79836.06,0.6707,56476.26,0.4744,100572.81,0.8449,94571.16,0.7944,26/03/2023,maslulend
<14668>,14668,מגדל השתלמות עוקב מדד  s&p500,קרנות השתלמות,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,1877.42,,20.99,,,,,0,0,0,0,0,0,1267400.77,0.6751,0,0,0,0,565451.3,0.3012,13449.5,0.0072,31116.72,0.0166,1852463.05,0.9867,24955.23,0.0133,622618.22,0.3316,1254800.07,0.6684,1870198.77,0.9962,1870198.77,0.9962,1862806.71,0.9922,06/08/2023,maslulend
<14676>,14676,מנורה השתלמות מדדי מניות,קרנות השתלמות,מנורה מבטחים פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,273.8,,13.61,,,,,0,0,0,0,0,0,247585.58,0.9042,0,0,0,0,10282.11,0.0376,16011.23,0.0585,-74.1,-0.0003,273878.92,1.0003,-74.1,-0.0003,269817.91,0.9854,3986.91,0.0146,263578.57,0.9627,184372.28,0.6734,141238.85,0.5158,05/02/2023,maslulend
<14678>,14678,מנורה מבטחים גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,מנורה מבטחים פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,43.85,,9.17,,,,,0,0,15495.05,0.3534,0,0,19790.36,0.4513,0,0,0,0,2169.51,0.0495,6404.68,0.1461,-8.63,-0.0002,43859.6,1.0002,-8.63,-0.0002,43545.89,0.993,305.07,0.007,21228.24,0.4841,16301.61,0.3718,13001.1,0.2965,05/02/2023,maslulend
<14679>,14679,מנורה מבטחים תגמולים מדדי אג"ח,תגמולים ואישית לפיצויים,מנורה מבטחים פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי אג"ח,74.85,,4.38,,,,,0,0,51896.44,0.6933,0,0,0,0,0,0,0,0,4377.11,0.0585,18595.23,0.2484,-18.04,-0.0002,74868.78,1.0002,-18.04,-0.0002,74850.75,1,0,0,0,0,7498.01,0.1002,7498.01,0.1002,05/02/2023,maslulend
<14680>,14680,כלל השתלמות עוקב מדדים גמיש,קרנות השתלמות,כלל פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,165.27,,11.18,,,,,0,0,67950.74,0.4112,0,0,25378.42,0.1536,0,0,2035.74,0.0123,68634.27,0.4153,0,0,1269.2,0.0077,163769.11,0.9909,1499.27,0.0091,33055.04,0.2,132213.34,0.8,79755.08,0.4826,149930.58,0.9072,161696,0.9784,30/04/2023,maslulend
<14681>,14681,כלל גמל לעתיד עוקב מדדים גמיש,קופת גמל להשקעה,כלל פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,32.64,,11.26,,,,,0,0,13473.95,0.4128,0,0,5032.29,0.1542,0,0,403.67,0.0124,13481.38,0.413,0,0,251.82,0.0077,32345.62,0.9909,297.48,0.0091,6426.57,0.1969,26216.52,0.8031,15814.63,0.4845,29729.73,0.9108,32062.69,0.9823,30/04/2023,maslulend
<14716>,14716,הראל השתלמות מסלול כספי (שקלי),קרנות השתלמות,הראל פנסיה וגמל בע"מ,מתמחים בניהול אקטיבי,כספי (שקלי),77.49,,4.49,,,,,66240.84,0.8548,0,0,0,0,0,0,0,0,0,0,10937.59,0.1411,0,0,313.74,0.004,77178.43,0.996,313.74,0.004,77492.17,1,0,0,0,0,0,0,0,0,15/06/2023,maslulend
<14790>,14790,כלל השתלמות עוקב מדדי מניות,קרנות השתלמות,כלל פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,140.6,,,,,,,0,0,0,0,0,0,55697.32,0.3961,0,0,7980.14,0.0568,79640.37,0.5664,0,0,-2715.64,-0.0193,132473.67,0.9422,8128.52,0.0578,11012.32,0.0783,129589.87,0.9217,136599.08,0.9715,136599.08,0.9715,137098.05,0.9751,14/11/2023,maslulend
<14791>,14791,כלל גמל לעתיד עוקב מדדי מניות,קופת גמל להשקעה,כלל פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,41.53,,,,,,,0,0,0,0,0,0,16561.38,0.3988,0,0,2372.86,0.0571,23407.63,0.5637,0,0,-816.21,-0.0197,39117.31,0.942,2408.36,0.058,2995.35,0.0721,38530.32,0.9279,40617.2,0.978,40617.2,0.978,40763.04,0.9815,14/11/2023,maslulend
<14849>,14849,ילין לפידות קרן השתלמות מסלול עוקב מדד  s&p500,קרנות השתלמות,ילין לפידות ניהול קופות גמל בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,821.34,,,,,,,20621.05,0.0251,0,0,0,0,217667.67,0.265,40061.9,0.0488,0,0,511691.97,0.623,31853.91,0.0388,-554.57,-0.0007,756760.79,0.9214,64581.12,0.0786,124537.09,0.1516,696804.82,0.8484,814593.24,0.9918,815268,0.9926,810778.35,0.9871,09/03/2023,maslulend
<14858>,14858,אלטשולר שחם גמל עוקב מדד  s&p500,תגמולים ואישית לפיצויים,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,364.51,,,,,,,123867.99,0.3398,0,0,0,0,220201.69,0.6041,0,0,0,0,17739.36,0.0487,0,0,2704.07,0.0074,363334.71,0.9968,1178.39,0.0032,197766.63,0.5426,166746.48,0.4574,356490.33,0.978,480830.73,1.3191,353497.14,0.9698,31/10/2023,maslulend
<14862>,14862,אלטשולר שחם השתלמות עוקב מדד  s&p500,קרנות השתלמות,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,881.63,,,,,,,315859.32,0.3583,0,0,0,0,532127.04,0.6036,0,0,0,0,27175.25,0.0308,0,0,6465.64,0.0073,878413.49,0.9964,3213.76,0.0036,479218.48,0.5436,402408.77,0.4564,862498.92,0.9783,1165261.19,1.3217,856165.6,0.9711,31/10/2023,maslulend
<14863>,14863,אלטשולר שחם השתלמות עוקב מדדי מניות,קרנות השתלמות,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדי מניות,909.76,,,,,,,820237.32,0.9016,0,0,0,0,-14014.4,-0.0154,0,0,0,0,111360.59,0.1224,0,0,-7820.58,-0.0086,931597.92,1.024,-21834.97,-0.024,906756.98,0.9967,3005.97,0.0033,872643.12,0.9592,1743918.22,1.9169,867807.94,0.9539,31/10/2023,maslulend
<14864>,14864,אלטשולר שחם חיסכון פלוס עוקב מדדי מניות ,קופת גמל להשקעה,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדי מניות,319.98,,,,,,,286279.81,0.8947,0,0,0,0,-5243.14,-0.0164,0,0,0,0,41524.4,0.1298,0,0,-2585.33,-0.0081,327804.21,1.0245,-7828.47,-0.0245,319067.33,0.9972,908.41,0.0028,305378.76,0.9544,610321.51,1.9074,303585.88,0.9488,31/10/2023,maslulend
<14865>,14865,אלטשולר שחם חיסכון פלוס עוקב מדד  s&p500,קופת גמל להשקעה,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,568.11,,,,,,,205892.94,0.3624,0,0,0,0,342488.5,0.6029,0,0,0,0,15570.65,0.0274,0,0,4161.76,0.0073,566130.58,0.9965,1983.27,0.0035,308945.38,0.5438,259168.47,0.4562,555324.23,0.9775,750095.48,1.3203,551040.84,0.97,31/10/2023,maslulend
<14919>,14919,אינפיניטי גמל עוקב מדד  s&p500,תגמולים ואישית לפיצויים,אינפיניטי השתלמות, גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,15.96,,,,,,,6859.76,0.4299,0,0,0,0,5992.82,0.3755,0,0,0,0,2998.5,0.1879,0,0,107.27,0.0067,15964.57,1.0004,-6.23,-0.0004,7849.7,0.4919,8108.65,0.5081,13962.86,0.8749,21661.75,1.3573,14101.47,0.8836,25/01/2024,maslulend
<14920>,14920,אינפיניטי השתלמות עוקב מדד  s&p500,קרנות השתלמות,אינפיניטי השתלמות, גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,9.99,,,,,,,4659.14,0.4665,0,0,0,0,4307.39,0.4313,0,0,0,0,940.21,0.0941,0,0,81.08,0.0081,9992.27,1.0004,-4.46,-0.0004,4618.84,0.4624,5368.98,0.5376,9689.75,0.9699,14880.29,1.4895,9676.36,0.9686,25/01/2024,maslulend
<14921>,14921,אינפיניטי השתלמות עוקב מדדי מניות,קרנות השתלמות,אינפיניטי השתלמות, גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדי מניות,2.41,,,,,,,0,0,0,0,0,0,1732.71,0.7179,0,0,0,0,230.72,0.0956,0,0,449.99,0.1865,2414.67,1.0005,-1.25,-0.0005,319.75,0.1325,2093.67,0.8675,1732.71,0.719,2183.95,0.9062,2298.32,0.9537,25/01/2024,maslulend
<14922>,14922,אינפיניטי השתלמות הלכה,קרנות השתלמות,אינפיניטי השתלמות, גמל ופנסיה בע"מ,הלכתי,הלכה יהודית,7.65,,,,,,,3444.78,0.4502,0,0,0,0,3173.55,0.4148,0,0,0,0,942.77,0.1232,0,0,90.01,0.0118,7654.22,1.0004,-3.1,-0.0004,3490.23,0.4562,4160.89,0.5438,7297.5,0.9539,11090.58,1.4497,7334.44,0.9588,25/01/2024,maslulend
<14923>,14923,אינפיניטי גמל להשקעה עוקב מדד  s&p500,קופת גמל להשקעה,אינפיניטי השתלמות, גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדד s&amp;p 500,7.06,,,,,,,3136.56,0.4442,0,0,0,0,3160.76,0.4477,0,0,0,0,709.88,0.1005,0,0,53.54,0.0076,7064.96,1.0006,-4.24,-0.0006,3461.98,0.4903,3598.74,0.5097,6576.49,0.9315,10017.26,1.4189,6759.5,0.9574,25/01/2024,maslulend
<14924>,14924,אינפיניטי גמל להשקעה עוקב מדדי מניות,קופת גמל להשקעה,אינפיניטי השתלמות, גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדי מניות,1.79,,,,,,,0,0,0,0,0,0,1162.21,0.6486,0,0,0,0,515.14,0.2875,0,0,114.42,0.0639,1792.72,1.0005,-0.94,-0.0005,755.63,0.4217,1036.14,0.5783,1162.21,0.6493,1277.58,0.7137,1353.51,0.7562,25/01/2024,maslulend
<14943>,14943,מגדל גמל להשקעה מסלול עוקב מדדי מניות,קופת גמל להשקעה,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,59.92,,,,,,,0,0,0,0,0,0,27015.6,0.4509,0,0,0,0,31517.3,0.526,0,0,1386.06,0.0231,57848.19,0.9654,2070.77,0.0346,42475.66,0.7089,17443.3,0.2911,58889.83,0.9828,58889.83,0.9828,56875.88,0.9492,19/12/2023,maslulend
<14944>,14944,מגדל גמל להשקעה מסלול אשראי ואג"ח,קופת גמל להשקעה,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,מתמחים בניהול אקטיבי,אשראי ואג"ח,4.42,,,,,,,1398.47,0.3161,2624.08,0.5932,0,0,6.92,0.0016,0,0,0,0,353.39,0.0799,40.42,0.0091,0.52,0.0001,4422.98,0.9998,0.81,0.0002,4036.71,0.9125,387.09,0.0875,6.92,0.0016,387.17,0.0876,438.03,0.0991,19/12/2023,maslulend
<14945>,14945,מגדל השתלמות מסלול עוקב מדדי מניות,קרנות השתלמות,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,212.6,,,,,,,0,0,0,0,0,0,96156.52,0.4523,0,0,0,0,111459.99,0.5243,0,0,4980.83,0.0234,205179.19,0.9651,7418.15,0.0349,150511.71,0.708,62085.63,0.292,209606.36,0.9859,209606.36,0.9859,202438.13,0.9522,19/12/2023,maslulend
<15007>,15007,הפניקס השתלמות עוקב מדדי מניות,קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,עוקבי מדדים,עוקב מדדי מניות,83.79,,,,,,,9317.48,0.1112,0,0,0,0,64802.42,0.7734,0,0,0,0,9768.71,0.1166,0,0,-94.3,-0.0011,83816.22,1.0003,-21.92,-0.0003,6670.25,0.0796,77124.05,0.9204,77683.82,0.9271,86983.78,1.0381,77758.43,0.928,19/12/2023,maslulend
<15028>,15028,אלטשולר שחם השתלמות עוקב מדדים גמיש,קרנות השתלמות,אלטשולר שחם גמל ופנסיה בע"מ,עוקבי מדדים,עוקב מדדים - גמיש,85.09,,,,,,,0,0,31097.79,0.3655,0,0,36770.5,0.4321,0,0,0,0,17148.46,0.2015,0,0,76.61,0.0009,84891.79,0.9976,201.57,0.0024,52743.03,0.6198,32350.33,0.3802,39603.61,0.4654,18755.2,0.2204,16268.85,0.1912,01/04/2024,maslulend
<15040>,15040,הראל גמל להשקעה עוקב מדדי מניות,קופת גמל להשקעה,הראל פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,60.75,,,,,,,50.63,0.0008,0,0,0,0,58616.06,0.9648,0,0,0,0,1866.13,0.0307,0,0,218.79,0.0036,60532.83,0.9964,218.77,0.0036,2074.1,0.0341,58677.5,0.9659,58616.07,0.9649,58677.5,0.9659,58677.5,0.9659,31/12/2023,maslulend
<15055>,15055,מגדל לתגמולים ולפיצויים עוקב מדדי מניות,תגמולים ואישית לפיצויים,מגדל מקפת קרנות פנסיה וקופות גמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,85.81,,,,,,,0,0,0,0,0,0,38050.45,0.4434,0,0,0,0,45780.45,0.5335,0,0,1978.31,0.0231,82866.48,0.9657,2942.72,0.0343,61241,0.7137,24568.2,0.2863,82944.1,0.9666,82944.1,0.9666,80107.53,0.9335,02/05/2024,maslulend
<15093>,15093,כלל תמר עוקב מדדי מניות,תגמולים ואישית לפיצויים,כלל פנסיה וגמל בע"מ,עוקבי מדדים,עוקב מדדי מניות,49.23,,,,,,,0,0,0,0,0,0,19266.35,0.3914,0,0,2760.42,0.0561,28135.06,0.5715,0,0,-933.75,-0.019,46410.65,0.9428,2817.44,0.0572,4404.97,0.0895,44823.12,0.9105,47251.19,0.9598,47251.19,0.9598,47420.45,0.9632,03/05/2024,maslulend
<15208>,15208,הפניקס גמל אג"ח סחיר,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,אג"ח סחיר,7.35,,,,,,,1474.88,0.2006,3574.11,0.4862,106.15,0.0144,629.27,0.0856,-7.8,-0.0011,0,0,1366.27,0.1859,164.53,0.0224,43.34,0.0059,7201.95,0.9798,148.82,0.0202,5449.03,0.7413,1901.74,0.2587,1068.24,0.1453,2113.34,0.2875,1168.19,0.1589,23/06/2024,maslulend
<15209>,15209,הפניקס גמל מניות סחיר,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,מניות סחיר,3.09,,,,,,,44.49,0.0144,93.21,0.0301,0,0,2648.74,0.8561,0,0,0,0,333.16,0.1077,0,0,-25.47,-0.0082,3009.84,0.9728,84.28,0.0272,2613.82,0.8448,480.3,0.1552,2772.61,0.8973,566.2,0.1832,559.07,0.1809,23/06/2024,maslulend
<15210>,15210,הפניקס גמל עוקב מדדי מניות,תגמולים ואישית לפיצויים,הפניקס פנסיה וגמל בע"מ ,עוקבי מדדים,עוקב מדדי מניות,32.38,,,,,,,3550.41,0.1096,0,0,0,0,24692.86,0.7626,0,0,0,0,4170.03,0.1288,0,0,-32.31,-0.001,32385.72,1.0001,-4.73,-0.0001,2992.98,0.0924,29388,0.9076,29601.31,0.9142,33145.05,1.0236,29630.42,0.9151,23/06/2024,maslulend
<15211>,15211,הפניקס השתלמות משולב סחיר,קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,משולב סחיר,4.51,,,,,,,625.42,0.1386,1491.54,0.3305,44.44,0.0098,1288.93,0.2856,-14.46,-0.0032,0,0,961.75,0.2131,114.06,0.0253,1.83,0.0004,4442.65,0.9843,70.87,0.0157,3133.29,0.6942,1380.23,0.3058,2080.55,0.4613,1967.87,0.4363,1052.77,0.2334,23/06/2024,maslulend
<15212>,15212,הפניקס השתלמות אג"ח סחיר,קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,אג"ח סחיר,10.29,,,,,,,2418.69,0.235,6080.21,0.5907,187.34,0.0182,-23.67,-0.0023,0,0,0.01,0,1280.14,0.1244,255.34,0.0248,95.08,0.0092,10036.9,0.9751,256.23,0.0249,7785.86,0.7564,2507.27,0.2436,8.72,0.0008,2283.9,0.222,1275.9,0.124,23/06/2024,maslulend
<15214>,15214,הפניקס גמל להשקעה משולב סחיר,קופת גמל להשקעה,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,משולב סחיר,0.63,,,,,,,105.56,0.1674,208.03,0.3299,6.2,0.0098,179.67,0.2849,-2.06,-0.0033,0,0,116.82,0.1852,16.39,0.026,0.02,0,621.08,0.9849,9.54,0.0151,435.87,0.6912,194.75,0.3088,292.03,0.4635,278.25,0.4417,140.31,0.2227,24/06/2024,maslulend
<15215>,15215,הפניקס גמל להשקעה אג"ח סחיר,קופת גמל להשקעה,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,אג"ח סחיר,3.53,,,,,,,818.65,0.2318,2260.57,0.64,69.71,0.0197,-8.35,-0.0024,0,0,0,0,264.56,0.0749,95.45,0.027,31.47,0.0089,3440.16,0.974,91.9,0.026,2610.1,0.739,921.96,0.261,3.28,0.0009,838.57,0.2376,508.47,0.144,24/06/2024,maslulend
<15232>,15232,הפניקס השתלמות מניות סחיר,קרנות השתלמות,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,מניות סחיר,6.31,,,,,,,89.74,0.0142,188.01,0.0298,0,0,5342.91,0.8464,0,0,0,0,743.55,0.1178,0,0,-51.49,-0.0082,6142.83,0.9731,169.89,0.0269,5343.89,0.8465,968.83,0.1535,5592.79,0.8863,1142.1,0.181,1116.12,0.1769,23/06/2024,maslulend
<15233>,15233,הפניקס גמל להשקעה מניות סחיר,קופת גמל להשקעה,הפניקס פנסיה וגמל בע"מ ,מתמחים באפיקי השקעה סחירים,מניות סחיר,2.87,,,,,,,42.34,0.0148,88.72,0.0309,0,0,2521.15,0.879,0,0,0,0,290.77,0.1014,0,0,-74.91,-0.0261,2838.51,0.9897,29.55,0.0103,2410.9,0.8406,457.16,0.1594,2639.05,0.9195,538.92,0.1878,526.69,0.1835,24/06/2024,maslulend
